,SAP,iteration,questions_rank,similarity_avg_changes,time,Anon Student Id,unit,user_questionaire
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,34f4oB5Cod,Unit ES_04,34f4oB5CodUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '6R = 90-g', 1: 'FinalAnswer'}}",,0.003,34f4oB5Cod,Unit ES_04,34f4oB5CodUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'xR2', 1: '5Y-27+27 = -1+27'}}",0,0,4pzSijxuK6,Unit ES_04,4pzSijxuK6Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: '5Y-27+27 = -1+27'}}",0,0,4pzSijxuK6,Unit ES_04,4pzSijxuK6Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'xR2', 1: '5Y-27+27 = -1+27'}}",,0.001,4pzSijxuK6,Unit ES_04,4pzSijxuK6Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '7+y*(b+n) = r+f', 1: 'FinalAnswer'}}",0,0,1CI7f2R98c,Unit ES_04,1CI7f2R98cUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,1CI7f2R98c,Unit ES_04,1CI7f2R98cUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '7+y*(b+n) = r+f', 1: 'FinalAnswer'}}",,0.002,1CI7f2R98c,Unit ES_04,1CI7f2R98cUnit ES_04
0,1,0,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant factors2R1'}}",0,0,st945Ucdi6,Unit ES_04,st945Ucdi6Unit ES_04
1,1,full,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant factors2R1'}}",,0,st945Ucdi6,Unit ES_04,st945Ucdi6Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'FinalAnswer', 1: 'h = (z-2)*b'}}",0,0,EfN583275t,Unit ES_04,EfN583275tUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'h = (z-2)*b'}}",5.738333333,0,EfN583275t,Unit ES_04,EfN583275tUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'FinalAnswer', 1: 'h = (z-2)*b'}}",,0.004,EfN583275t,Unit ES_04,EfN583275tUnit ES_04
0,1,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'constant termsR2', 1: '7r+y-y = b-y', 2: 'FinalAnswer'}}",0,0,apCLF0uF21,Unit ES_04,apCLF0uF21Unit ES_04
1,1,1,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '7r+y-y = b-y', 1: 'FinalAnswer'}}",0.186111111,0,apCLF0uF21,Unit ES_04,apCLF0uF21Unit ES_04
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,apCLF0uF21,Unit ES_04,apCLF0uF21Unit ES_04
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'constant termsR2', 1: '7r+y-y = b-y', 2: 'FinalAnswer'}}",,0.005,apCLF0uF21,Unit ES_04,apCLF0uF21Unit ES_04
0,0.8125,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'pm-r-num-node', 1: 'FinalAnswer', 2: 'r1R1', 3: '-5 = 50y-5*-32+47y'}}",0,0.001,ajPRq0Q08b,Unit ES_04,ajPRq0Q08bUnit ES_04
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'FinalAnswer', 1: 'r1R1', 2: '-5 = 50y-5*-32+47y'}}",0.444444444,0.001,ajPRq0Q08b,Unit ES_04,ajPRq0Q08bUnit ES_04
2,1,2,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'r1R1', 1: '-5 = 50y-5*-32+47y'}}",10.57196323,0,ajPRq0Q08b,Unit ES_04,ajPRq0Q08bUnit ES_04
3,1,3,"{'Difficulty': {0: 0}, 'Step Name': {0: '-5 = 50y-5*-32+47y'}}",0.052579365,0,ajPRq0Q08b,Unit ES_04,ajPRq0Q08bUnit ES_04
4,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3}, 'Step Name': {0: 'pm-r-num-node', 1: 'FinalAnswer', 2: 'r1R1', 3: '-5 = 50y-5*-32+47y'}}",,0.008,ajPRq0Q08b,Unit ES_04,ajPRq0Q08bUnit ES_04
0,1,0,"{'Difficulty': {0: -1.0, 1: 1.0}, 'Step Name': {0: '(y-3) = m*(x-7)', 1: 'FinalAnswer'}}",0,0,XL0eQIoG72,Unit ES_04,XL0eQIoG72Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0.047619048,0,XL0eQIoG72,Unit ES_04,XL0eQIoG72Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '(y-3) = m*(x-7)', 1: 'FinalAnswer'}}",,0.006,XL0eQIoG72,Unit ES_04,XL0eQIoG72Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '(y-3)/m+7 = x-7+7', 1: 'constant factors2R1'}}",0,0,tyU2s0MBzm,Unit ES_04,tyU2s0MBzmUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant factors2R1'}}",0,0,tyU2s0MBzm,Unit ES_04,tyU2s0MBzmUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '(y-3)/m+7 = x-7+7', 1: 'constant factors2R1'}}",,0.001,tyU2s0MBzm,Unit ES_04,tyU2s0MBzmUnit ES_04
0,1,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'FinalAnswer', 1: '-k/t*t = c*t', 2: 'yR2'}}",0,0,02i5jCrfQK,Unit ES_04,02i5jCrfQKUnit ES_04
1,1,1,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '-k/t*t = c*t', 1: 'yR2'}}",1.694444444,0,02i5jCrfQK,Unit ES_04,02i5jCrfQKUnit ES_04
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'yR2'}}",0,0,02i5jCrfQK,Unit ES_04,02i5jCrfQKUnit ES_04
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'FinalAnswer', 1: '-k/t*t = c*t', 2: 'yR2'}}",,0.005,02i5jCrfQK,Unit ES_04,02i5jCrfQKUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'constant termsR2', 1: '7+y*(b+n) = r+f'}}",0,0,8o0mJnIpFH,Unit ES_04,8o0mJnIpFHUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: '7+y*(b+n) = r+f'}}",0.388888889,0,8o0mJnIpFH,Unit ES_04,8o0mJnIpFHUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'constant termsR2', 1: '7+y*(b+n) = r+f'}}",,0.001,8o0mJnIpFH,Unit ES_04,8o0mJnIpFHUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'b+n-b = (r+f-7)/y-b', 1: 'FinalAnswer'}}",0,0,SoEcLAeJi1,Unit ES_04,SoEcLAeJi1Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,SoEcLAeJi1,Unit ES_04,SoEcLAeJi1Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'b+n-b = (r+f-7)/y-b', 1: 'FinalAnswer'}}",,0.004,SoEcLAeJi1,Unit ES_04,SoEcLAeJi1Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'r*y = v-s-r*x-b', 1: 'FinalAnswer'}}",0,0,K4IIshw37g,Unit ES_04,K4IIshw37gUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,K4IIshw37g,Unit ES_04,K4IIshw37gUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'r*y = v-s-r*x-b', 1: 'FinalAnswer'}}",,0.001,K4IIshw37g,Unit ES_04,K4IIshw37gUnit ES_04
0,1,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'n*j/n = (r-56)/n', 1: 'FinalAnswer', 2: 'constant factors1R1'}}",0,0,3hSu07XfGd,Unit ES_04,3hSu07XfGdUnit ES_04
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'FinalAnswer', 1: 'constant factors1R1'}}",0,0,3hSu07XfGd,Unit ES_04,3hSu07XfGdUnit ES_04
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant factors1R1'}}",0,0,3hSu07XfGd,Unit ES_04,3hSu07XfGdUnit ES_04
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'n*j/n = (r-56)/n', 1: 'FinalAnswer', 2: 'constant factors1R1'}}",,0.005,3hSu07XfGd,Unit ES_04,3hSu07XfGdUnit ES_04
0,1,0,"{'Difficulty': {0: 0}, 'Step Name': {0: 'n*b*u+n*b*q-n*b*u = c*w-n*b*u'}}",0,0,80nlN05JQ6,Unit ES_04,80nlN05JQ6Unit ES_04
1,1,full,"{'Difficulty': {0: 0}, 'Step Name': {0: 'n*b*u+n*b*q-n*b*u = c*w-n*b*u'}}",,0,80nlN05JQ6,Unit ES_04,80nlN05JQ6Unit ES_04
0,0.75,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '-1x+(-50x)+80-80 = 1-80', 1: 'constant termsR2'}}",0,0,stK4H8Vit6,Unit ES_04,stK4H8Vit6Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant termsR2'}}",0,0,stK4H8Vit6,Unit ES_04,stK4H8Vit6Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '-1x+(-50x)+80-80 = 1-80', 1: 'constant termsR2'}}",,0.001,stK4H8Vit6,Unit ES_04,stK4H8Vit6Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'FinalAnswer', 1: 'h*m+b-b = a-h*3-b'}}",0,0,IQ98biy227,Unit ES_04,IQ98biy227Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'h*m+b-b = a-h*3-b'}}",1.558704004,0,IQ98biy227,Unit ES_04,IQ98biy227Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'FinalAnswer', 1: 'h*m+b-b = a-h*3-b'}}",,0.005,IQ98biy227,Unit ES_04,IQ98biy227Unit ES_04
0,1,0,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,verm1Wp12u,Unit ES_04,verm1Wp12uUnit ES_04
1,1,full,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",,0.003,verm1Wp12u,Unit ES_04,verm1Wp12uUnit ES_04
0,0.75,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'constant terms1R1', 1: '-49-1024 = -819x+1024-1024'}}",0,0,66Ak255E3j,Unit ES_04,66Ak255E3jUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: '-49-1024 = -819x+1024-1024'}}",0,0,66Ak255E3j,Unit ES_04,66Ak255E3jUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'constant terms1R1', 1: '-49-1024 = -819x+1024-1024'}}",,0.001,66Ak255E3j,Unit ES_04,66Ak255E3jUnit ES_04
0,0.777777778,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: '12y+8y = 12', 1: 'constant terms1R1', 2: 'FinalAnswer'}}",0,0,0U9x5pNv8t,Unit ES_04,0U9x5pNv8tUnit ES_04
1,0.75,1,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'constant terms1R1', 1: 'FinalAnswer'}}",0,0,0U9x5pNv8t,Unit ES_04,0U9x5pNv8tUnit ES_04
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,0U9x5pNv8t,Unit ES_04,0U9x5pNv8tUnit ES_04
3,0.833333333,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: '12y+8y = 12', 1: 'constant terms1R1', 2: 'FinalAnswer'}}",,0.006,0U9x5pNv8t,Unit ES_04,0U9x5pNv8tUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'FinalAnswer', 1: 'n+3 = (b-c)/j'}}",0,0,ZP886G3Z76,Unit ES_04,ZP886G3Z76Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'n+3 = (b-c)/j'}}",0.56,0,ZP886G3Z76,Unit ES_04,ZP886G3Z76Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'FinalAnswer', 1: 'n+3 = (b-c)/j'}}",,0.003,ZP886G3Z76,Unit ES_04,ZP886G3Z76Unit ES_04
0,0.75,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'constant terms1R1', 1: '7r = b-y'}}",0,0,tB4vqSxzqo,Unit ES_04,tB4vqSxzqoUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: '7r = b-y'}}",0.302222222,0,tB4vqSxzqo,Unit ES_04,tB4vqSxzqoUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'constant terms1R1', 1: '7r = b-y'}}",,0.001,tB4vqSxzqo,Unit ES_04,tB4vqSxzqoUnit ES_04
0,1,0,"{'Difficulty': {0: 0}, 'Step Name': {0: 'm*(y+u)/m = c/m'}}",0,0,t4K5z0e2NZ,Unit ES_04,t4K5z0e2NZUnit ES_04
1,1,full,"{'Difficulty': {0: 0}, 'Step Name': {0: 'm*(y+u)/m = c/m'}}",,0,t4K5z0e2NZ,Unit ES_04,t4K5z0e2NZUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '2/(z-v) = (z-v)*t/(z-v)', 1: 'y1R1'}}",0,0,txnqGG764s,Unit ES_04,txnqGG764sUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'y1R1'}}",0,0,txnqGG764s,Unit ES_04,txnqGG764sUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '2/(z-v) = (z-v)*t/(z-v)', 1: 'y1R1'}}",,0.001,txnqGG764s,Unit ES_04,txnqGG764sUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '8 = -5y+1', 1: 'FinalAnswer'}}",0,0,dD0vTK3gXD,Unit ES_04,dD0vTK3gXDUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,dD0vTK3gXD,Unit ES_04,dD0vTK3gXDUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '8 = -5y+1', 1: 'FinalAnswer'}}",,0.002,dD0vTK3gXD,Unit ES_04,dD0vTK3gXDUnit ES_04
0,0.777777778,0,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: '10y = -1', 1: 'constant factors1R1', 2: 'FinalAnswer'}}",0,0,C0qLCIhI0O,Unit ES_04,C0qLCIhI0OUnit ES_04
1,1,1,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'constant factors1R1', 1: 'FinalAnswer'}}",0,0,C0qLCIhI0O,Unit ES_04,C0qLCIhI0OUnit ES_04
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,C0qLCIhI0O,Unit ES_04,C0qLCIhI0OUnit ES_04
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: '10y = -1', 1: 'constant factors1R1', 2: 'FinalAnswer'}}",,0.001,C0qLCIhI0O,Unit ES_04,C0qLCIhI0OUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'x1R1', 1: '-14.34245578 = y-1647.26'}}",0,0,U9iFacSl34,Unit ES_04,U9iFacSl34Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: '-14.34245578 = y-1647.26'}}",0,0,U9iFacSl34,Unit ES_04,U9iFacSl34Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'x1R1', 1: '-14.34245578 = y-1647.26'}}",,0.001,U9iFacSl34,Unit ES_04,U9iFacSl34Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '-27(17y-46)-20y = 29', 1: 'FinalAnswer'}}",0,0,i8f2gg51r5,Unit ES_04,i8f2gg51r5Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,i8f2gg51r5,Unit ES_04,i8f2gg51r5Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '-27(17y-46)-20y = 29', 1: 'FinalAnswer'}}",,0.005,i8f2gg51r5,Unit ES_04,i8f2gg51r5Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'y1R1', 1: 'constant factors2R1'}}",0,0,589M2uPIY4,Unit ES_04,589M2uPIY4Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant factors2R1'}}",0.166666667,0,589M2uPIY4,Unit ES_04,589M2uPIY4Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'y1R1', 1: 'constant factors2R1'}}",,0.001,589M2uPIY4,Unit ES_04,589M2uPIY4Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'constant termsR2', 1: '-j/b = b*s/b'}}",0,0,mNzo8mGzu9,Unit ES_04,mNzo8mGzu9Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: '-j/b = b*s/b'}}",0.194444444,0,mNzo8mGzu9,Unit ES_04,mNzo8mGzu9Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'constant termsR2', 1: '-j/b = b*s/b'}}",,0.001,mNzo8mGzu9,Unit ES_04,mNzo8mGzu9Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '2/s+u = y', 1: 'FinalAnswer'}}",0,0,Vc0J7iVot4,Unit ES_04,Vc0J7iVot4Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,Vc0J7iVot4,Unit ES_04,Vc0J7iVot4Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '2/s+u = y', 1: 'FinalAnswer'}}",,0.001,Vc0J7iVot4,Unit ES_04,Vc0J7iVot4Unit ES_04
0,1,0,"{'Difficulty': {0: 0}, 'Step Name': {0: '(y-3) = m*(x-7)'}}",0,0,c3Ee3W8hyq,Unit ES_04,c3Ee3W8hyqUnit ES_04
1,1,full,"{'Difficulty': {0: 0}, 'Step Name': {0: '(y-3) = m*(x-7)'}}",,0,c3Ee3W8hyq,Unit ES_04,c3Ee3W8hyqUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'c1R1', 1: 'x1R1'}}",0,0,8gH5u019ZH,Unit ES_04,8gH5u019ZHUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'x1R1'}}",0,0,8gH5u019ZH,Unit ES_04,8gH5u019ZHUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'c1R1', 1: 'x1R1'}}",,0.001,8gH5u019ZH,Unit ES_04,8gH5u019ZHUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'yR2', 1: 'u*z+3 = 52'}}",0,0,Ru21xRreim,Unit ES_04,Ru21xRreimUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'u*z+3 = 52'}}",0.289285714,0,Ru21xRreim,Unit ES_04,Ru21xRreimUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'yR2', 1: 'u*z+3 = 52'}}",,0.001,Ru21xRreim,Unit ES_04,Ru21xRreimUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'FinalAnswer', 1: 'j*n = b-c-j*3'}}",0,0,s19Mo891H5,Unit ES_04,s19Mo891H5Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'j*n = b-c-j*3'}}",0.361111111,0,s19Mo891H5,Unit ES_04,s19Mo891H5Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'FinalAnswer', 1: 'j*n = b-c-j*3'}}",,0.003,s19Mo891H5,Unit ES_04,s19Mo891H5Unit ES_04
0,0.75,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'constant terms1R1', 1: '-41 = -6(-41x+19)-50x'}}",0,0,0w3IAZa8rQ,Unit ES_04,0w3IAZa8rQUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: '-41 = -6(-41x+19)-50x'}}",0,0,0w3IAZa8rQ,Unit ES_04,0w3IAZa8rQUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'constant terms1R1', 1: '-41 = -6(-41x+19)-50x'}}",,0.001,0w3IAZa8rQ,Unit ES_04,0w3IAZa8rQUnit ES_04
0,1,0,"{'Difficulty': {0: 0}, 'Step Name': {0: 'n*b*u+n*b*q-n*b*u = c*w-n*b*u'}}",0,0,bcoY3s64sj,Unit ES_04,bcoY3s64sjUnit ES_04
1,1,full,"{'Difficulty': {0: 0}, 'Step Name': {0: 'n*b*u+n*b*q-n*b*u = c*w-n*b*u'}}",,0,bcoY3s64sj,Unit ES_04,bcoY3s64sjUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '-3 = x*c', 1: 'FinalAnswer'}}",0,0,ljX78ko847,Unit ES_04,ljX78ko847Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'FinalAnswer'}}",0,0,ljX78ko847,Unit ES_04,ljX78ko847Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '-3 = x*c', 1: 'FinalAnswer'}}",,0.001,ljX78ko847,Unit ES_04,ljX78ko847Unit ES_04
0,1,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'FinalAnswer', 1: 'constant factors2R1', 2: 'constant terms2R1'}}",0,0.001,h0UbH181l8,Unit ES_04,h0UbH181l8Unit ES_04
1,1,1,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'constant factors2R1', 1: 'constant terms2R1'}}",12.16153439,0,h0UbH181l8,Unit ES_04,h0UbH181l8Unit ES_04
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant terms2R1'}}",0.159746032,0,h0UbH181l8,Unit ES_04,h0UbH181l8Unit ES_04
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'FinalAnswer', 1: 'constant factors2R1', 2: 'constant terms2R1'}}",,0.006,h0UbH181l8,Unit ES_04,h0UbH181l8Unit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '-46 = -33(2x+31)-47x', 1: 'constant termsR2'}}",0,0,1kKxS8urAH,Unit ES_04,1kKxS8urAHUnit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant termsR2'}}",0,0,1kKxS8urAH,Unit ES_04,1kKxS8urAHUnit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '-46 = -33(2x+31)-47x', 1: 'constant termsR2'}}",,0.001,1kKxS8urAH,Unit ES_04,1kKxS8urAHUnit ES_04
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '6q/6 = (90-f)/6', 1: 'xR2'}}",0,0,EV28POlwE4,Unit ES_04,EV28POlwE4Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'xR2'}}",0,0,EV28POlwE4,Unit ES_04,EV28POlwE4Unit ES_04
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: '6q/6 = (90-f)/6', 1: 'xR2'}}",,0.001,EV28POlwE4,Unit ES_04,EV28POlwE4Unit ES_04
0,1,0,"{'Difficulty': {0: -2.0, 1: 1.0, 2: 1.0}, 'Step Name': {0: 'FinalAnswer', 1: 'y1R1', 2: 'x2R1'}}",0,0.001,OS2vxzjz6W,Unit ES_04,OS2vxzjz6WUnit ES_04
1,1,1,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'y1R1', 1: 'x2R1'}}",1.606303855,0,OS2vxzjz6W,Unit ES_04,OS2vxzjz6WUnit ES_04
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'x2R1'}}",0.054444444,0,OS2vxzjz6W,Unit ES_04,OS2vxzjz6WUnit ES_04
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'FinalAnswer', 1: 'y1R1', 2: 'x2R1'}}",,0.005,OS2vxzjz6W,Unit ES_04,OS2vxzjz6WUnit ES_04
0,1,0,"{'Difficulty': {0: 1.0, 1: 0.0, 2: 1.0, 3: -2.0}, 'Step Name': {0: 'x1R1', 1: 'row3-D-m', 2: 'constant factors2R1', 3: 'FinalAnswer'}}",0,0.001,5a5qA8VLfI,Unit ES_04,5a5qA8VLfIUnit ES_04
1,1,1,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'x1R1', 1: 'row3-D-m', 2: 'constant factors2R1'}}",1.486111111,0,5a5qA8VLfI,Unit ES_04,5a5qA8VLfIUnit ES_04
2,1,2,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'row3-D-m', 1: 'constant factors2R1'}}",0,0,5a5qA8VLfI,Unit ES_04,5a5qA8VLfIUnit ES_04
3,1,3,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant factors2R1'}}",0,0,5a5qA8VLfI,Unit ES_04,5a5qA8VLfIUnit ES_04
4,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3}, 'Step Name': {0: 'FinalAnswer', 1: 'x1R1', 2: 'row3-D-m', 3: 'constant factors2R1'}}",,0.006,5a5qA8VLfI,Unit ES_04,5a5qA8VLfIUnit ES_04
0,0.75,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'constant terms1R1', 1: 'yR2'}}",0,0,PE6x6PxZ42,Unit ES_04,PE6x6PxZ42Unit ES_04
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'yR2'}}",0.246666667,0,PE6x6PxZ42,Unit ES_04,PE6x6PxZ42Unit ES_04
